unit_type,peer_set,region,unit_name,main_or_sub_layer,provisional_grade,confidence,population_source,population_table_id,population_period,population_value,population_score,migration_source,migration_table_id,migration_period,migration_value,migration_score,employment_source,employment_table_id,employment_period,employment_value,employment_score,business_source,business_table_id,business_period,business_value,business_score,commuting_source,commuting_table_id,commuting_period,commuting_value,commuting_score,fiscal_source,fiscal_table_id,fiscal_period,fiscal_value,fiscal_score,housing_source,housing_table_id,housing_period,housing_value,housing_score,urban_form_source,urban_form_table_id,urban_form_period,urban_form_value,urban_form_score,supplementary_source,supplementary_table_id,supplementary_period,supplementary_value,supplementary_score,total_score,final_grade,notes
autonomous_district,seoul_autonomous_gu,Seoul,종로구,main,2,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,중구,main,2,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,용산구,main,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,성동구,main,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,광진구,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,동대문구,main,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,중랑구,main,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,성북구,main,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,강북구,main,6,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,도봉구,main,6,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,노원구,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,은평구,main,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,서대문구,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,마포구,main,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,양천구,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,강서구,main,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,구로구,main,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,금천구,main,6,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,영등포구,main,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,동작구,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,관악구,main,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,서초구,main,1,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,강남구,main,1,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,송파구,main,1,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,seoul_autonomous_gu,Seoul,강동구,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,incheon_autonomous_units,Incheon,중구,main,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,incheon_autonomous_units,Incheon,동구,main,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,incheon_autonomous_units,Incheon,미추홀구,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,incheon_autonomous_units,Incheon,연수구,main,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,incheon_autonomous_units,Incheon,남동구,main,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,incheon_autonomous_units,Incheon,부평구,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,incheon_autonomous_units,Incheon,계양구,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
autonomous_district,incheon_autonomous_units,Incheon,서구,main,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
county,incheon_autonomous_units,Incheon,강화군,main,6,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
county,incheon_autonomous_units,Incheon,옹진군,main,9,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,수원시,main,2,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,성남시,main,2,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,의정부시,main,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,안양시,main,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,부천시,main,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,광명시,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,평택시,main,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,동두천시,main,6,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,안산시,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,고양시,main,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,과천시,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,구리시,main,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,남양주시,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,오산시,main,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,시흥시,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,군포시,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,의왕시,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,하남시,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,용인시,main,2,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,파주시,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,이천시,main,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,안성시,main,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,김포시,main,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,화성시,main,2,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,광주시,main,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,양주시,main,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,포천시,main,6,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
city,gyeonggi_cities,Gyeonggi,여주시,main,6,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
county,gyeonggi_counties,Gyeonggi,연천군,main,8,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
county,gyeonggi_counties,Gyeonggi,가평군,main,7,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
county,gyeonggi_counties,Gyeonggi,양평군,main,7,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,장안구,sub,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,권선구,sub,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,팔달구,sub,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,영통구,sub,2,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,수정구,sub,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,중원구,sub,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,분당구,sub,1,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,만안구,sub,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,동안구,sub,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,상록구,sub,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,단원구,sub,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,덕양구,sub,4,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,일산동구,sub,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,일산서구,sub,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,처인구,sub,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,기흥구,sub,3,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,수지구,sub,2,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,원미구,sub,5,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,소사구,sub,6,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
general_district,gyeonggi_general_gu,Gyeonggi,오정구,sub,6,provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
